"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TRIM44",0,-1.12737326054936,0.151,0.581,0
"AHCYL1",0,-1.50692656088731,0.124,0.553,0
"FKBP3",0,-0.481843142836204,0.348,0.777,0
"GNAI2",0,-0.637123527707829,0.233,0.662,0
"METRN",0,-1.56656962680806,0.092,0.521,0
"LY6E",0,-1.72029469938496,0.053,0.482,0
"AASDHPPT",0,-1.08843386633705,0.159,0.588,0
"CFAP97",0,-1.81528921292208,0.089,0.517,0
"PRPF38B",0,-1.51091708391634,0.114,0.542,0
"RBP1",0,-0.5885476517714,0.236,0.664,0
"SMC1A",0,-1.52847962129159,0.115,0.543,0
"NAP1L4",0,-0.474817562898105,0.296,0.724,0
"PSMD8",0,-0.422981003112944,0.341,0.769,0
"TIA1",0,-3.69998107765799,0.025,0.453,0
"OIP5-AS1",0,-3.01584032683599,0.05,0.478,0
"NDUFC2",0,-0.423771930839643,0.375,0.802,0
"PTPN11",0,-1.56283780450834,0.111,0.538,0
"TBCA",0,-0.434684303964355,0.473,0.9,0
"UACA",0,-1.30832652537614,0.134,0.561,0
"VTI1B",0,-1.15080912558778,0.117,0.544,0
"ZKSCAN1",0,-1.71405242951033,0.096,0.523,0
"ARPC5",0,-0.570968978971874,0.252,0.678,0
"MORF4L1",0,-0.576207908702864,0.499,0.925,0
"HMGA1",0,-1.11978216945844,0.305,0.731,0
"MCFD2",0,-1.97395077460372,0.077,0.503,0
"ATP6V1G1",0,-0.315406172399339,0.356,0.781,0
"NUFIP2",0,-1.39954319107772,0.12,0.545,0
"ANXA5",0,-0.588526390297936,0.288,0.713,0
"UBXN1",0,-0.400796014294208,0.29,0.715,0
"HADHA",0,-0.381274562601992,0.358,0.782,0
"MAP2K2",0,-0.455646605256785,0.246,0.67,0
"MGST1",0,-2.75911186949713,0.041,0.465,0
"SPCS1",0,-0.400383752670582,0.294,0.718,0
"SRSF5",0,-0.26657672374689,0.295,0.719,0
"ZNHIT1",0,-0.359088882416904,0.287,0.711,0
"ARL6IP5",0,-0.738939055742368,0.28,0.704,0
"EIF4B",0,-0.339615417378255,0.406,0.83,0
"PAWR",0,-1.26819675461186,0.144,0.568,0
"RAC1",0,-0.391652361975884,0.404,0.828,0
"ARL3",0,-0.642077628125516,0.219,0.642,0
"DDX42",0,-1.38215210450641,0.114,0.537,0
"CAP1",0,-1.75371823316143,0.077,0.5,0
"FBL",0,-0.72872191982123,0.19,0.613,0
"MFAP1",0,-1.87600058421498,0.072,0.495,0
"PDK1",0,-0.818128745534616,0.291,0.714,0
"COL4A1",0,-0.492554778415719,0.247,0.669,0
"SKIL",0,-1.34470291611925,0.112,0.534,0
"SRSF4",0,-0.887082345990467,0.191,0.613,0
"BEX1",0,-1.32071191199303,0.135,0.556,0
"C19orf53",0,-0.267541031594603,0.391,0.812,0
"DICER1",0,-1.67214380228556,0.092,0.513,0
"EIF4H",0,-0.504691037843225,0.265,0.686,0
"TFAM",0,-1.46699766499312,0.113,0.534,0
"MAP4",0,-0.375475485565819,0.321,0.742,0
"PSMD2",0,-0.75543323275658,0.203,0.624,0
"STK26",0,-3.211346613037,0.029,0.45,0
"TMEM14C",0,-0.37399467171983,0.418,0.839,0
"FERMT2",0,-0.63827288867499,0.221,0.641,0
"NIPBL",0,-0.260347853079282,0.217,0.637,0
"RANBP2",0,-1.32389418209703,0.13,0.55,0
"IER3IP1",0,-3.89940297844943,0.018,0.438,0
"NIPSNAP1",0,-2.2059214007064,0.057,0.477,0
"UPF3A",0,-0.658786411090981,0.186,0.606,0
"AC068587.4",0,-4.57905450953983,0.025,0.445,0
"SRSF10",0,-0.31734322440942,0.276,0.696,0
"PKP2",0,-0.692607570327058,0.251,0.67,0
"OCIAD1",0,-0.348557276817853,0.314,0.733,0
"FAM192A",0,-13.7963200914617,0,0.419,0
"ARID1A",0,-0.779355686126783,0.171,0.59,0
"ATP2B1",0,-1.25239742086987,0.165,0.584,0
"SRSF9",0,-1.01075044487794,0.157,0.576,0
"DNAJC10",0,-1.4727363121837,0.1,0.518,0
"EMP2",0,-0.952465200698954,0.24,0.658,0
"MRFAP1",0,-0.283622743599646,0.346,0.764,0
"DAD1",0,-0.379936751628086,0.298,0.716,0
"EEF1E1",0,-4.00802184150899,0.013,0.431,0
"HINT2",0,-4.5453539706139,0.008,0.426,0
"GLG1",0,-0.670872098977971,0.163,0.581,0
"GLRX5",0,-0.462574984064652,0.247,0.664,0
"DNAJA2",0,-0.711845203798134,0.197,0.614,0
"NPC2",0,-0.557399232399289,0.407,0.824,0
"NR2F6",0,-1.3352869943344,0.113,0.529,0
"RNF181",0,-0.531947155448264,0.238,0.654,0
"SLC38A1",0,-0.533582369987227,0.22,0.636,0
"CAMLG",0,-0.617922054243008,0.183,0.599,0
"GATAD1",0,-2.58019717458152,0.061,0.477,0
"PEBP1",0,-0.351943770237073,0.451,0.867,0
"RPS27L",0,-0.635637939571128,0.335,0.751,0
"ACSL3",0,-1.08374800556363,0.143,0.558,0
"DNAJC7",0,-0.717026013504258,0.207,0.622,0
"SERINC1",0,-1.36528460386067,0.125,0.54,0
"SNRNP27",0,-2.22335720865858,0.056,0.471,0
"PAFAH1B1",0,-0.475201984169736,0.232,0.646,0
"PRDX1",0,-1.08063003050225,0.474,0.888,0
"SNRPE",0,-0.255909495622274,0.352,0.766,0
"SUDS3",0,-1.45324805006033,0.105,0.519,0
"TNNI3",0,2.66978595904974,0.779,0.365,0
"ATF4",0,-0.594467187489084,0.202,0.616,0
"HNRNPUL2",0,-5.72384606625649,0.005,0.419,0
"CWC15",0,-0.587763749028919,0.207,0.62,0
"DYNC1LI2",0,-1.30691075676707,0.115,0.528,0
"PHGDH",0,-2.06205489837486,0.108,0.521,0
"TMED4",0,-0.838553487982629,0.168,0.581,0
"AFG3L2",0,-0.673777311978127,0.232,0.644,0
"CHD7",0,-0.901785426036166,0.15,0.562,0
"CYBA",0,-0.518092607605025,0.191,0.603,0
"RBPJ",0,-0.835676716705385,0.177,0.589,0
"RB1CC1",0,-0.853963790742631,0.168,0.58,0
"HNRNPK",0,-0.374393291677865,0.495,0.906,0
"KDM5A",0,-1.46349658086143,0.115,0.526,0
"PRPF6",0,-1.11209623110043,0.132,0.543,0
"PSMB5",0,-0.281389618141515,0.367,0.778,0
"TPM4",0,-0.976685574881912,0.366,0.777,0
"C1QBP",0,-0.437819762038217,0.316,0.727,0
"C12orf10",0,-13.753377162415,0,0.411,0
"EMC10",0,-1.76150174482404,0.403,0.814,0
"PSMB6",0,-0.301394434402392,0.399,0.809,0
"CLIC1",0,-0.40721946117604,0.311,0.721,0
"DYNC1LI1",0,-0.951525658799605,0.172,0.582,0
"FSCN1",0,-0.99833016948167,0.168,0.578,0
"CAND1",0,-1.06437908752686,0.132,0.541,0
"COL2A1",0,-1.16317658539134,0.137,0.546,0
"ZFAS1",0,-0.436279972236061,0.459,0.868,0
"OSBPL8",0,-0.671923698808726,0.166,0.575,0
"CCDC6",0,-1.45905320902443,0.108,0.516,0
"HMGA2",0,-1.02238362157249,0.132,0.54,0
"HSP90AA1",0,-1.18659053408786,0.564,0.972,0
"SMAD5",0,-1.22653333515271,0.122,0.53,0
"SQLE",0,-1.88521985826912,0.091,0.499,0
"ZNF207",0,-0.60203136905646,0.216,0.624,0
"PMPCB",0,-0.688033115704973,0.192,0.6,0
"ARID3A",0,-1.4397191305746,0.104,0.511,0
"CALD1",0,-0.468691128248671,0.377,0.784,0
"MAGED2",0,-0.287479364508887,0.361,0.768,0
"PLS3",0,-1.38635893353298,0.099,0.506,0
"PNRC2",0,-1.19921277961908,0.126,0.533,0
"SLK",0,-1.1830814318683,0.155,0.562,0
"SNHG7",0,-0.726697648797702,0.265,0.672,0
"THOC2",0,-0.873692870374492,0.151,0.558,0
"RBM27",0,-6.9391600616279,0.004,0.411,0
"COPS2",0,-0.614622924304436,0.211,0.617,0
"NSRP1",0,-1.08266574813953,0.132,0.538,0
"PFDN1",0,-0.501391071667855,0.225,0.631,0
"PGRMC1",0,-0.862660675092834,0.143,0.549,0
"TERF1",0,-2.15072176750533,0.099,0.505,0
"UBE2K",0,-0.609816151393593,0.205,0.611,0
"BASP1",0,-2.47408208237662,0.029,0.435,0
"C8orf33",0,-1.4380666321423,0.081,0.487,0
"CSDE1",0,-0.268168707650486,0.452,0.858,0
"PPP4R2",0,-0.913961799841255,0.164,0.57,0
"NMT1",0,-1.00994597359084,0.13,0.535,0
"GPX1",0,16.1530025590097,0.405,0,0
"FDFT1",0,-1.10102071392626,0.173,0.578,0
"HSPA9",0,-0.493459739911914,0.283,0.688,0
"LSM7",0,-0.256744324912056,0.317,0.722,0
"MIA3",0,-2.02566360050702,0.082,0.487,0
"SFRP1",0,-0.97420230901441,0.301,0.706,0
"TRIP12",0,-0.788119509151262,0.166,0.571,0
"ACIN1",0,-0.855492182648871,0.157,0.561,0
"CIR1",0,-1.26254169958104,0.116,0.52,0
"SCAND1",0,-0.348112183865989,0.264,0.668,0
"GABPB1-AS1",0,-1.75415361840534,0.106,0.51,0
"ARHGAP42",0,-0.659893953323047,0.176,0.58,0
"CHD8",0,-1.9052513373882,0.073,0.477,0
"HTRA1",0,-1.7734466580452,0.071,0.475,0
"CD164",0,-0.49723042049433,0.217,0.62,0
"LAPTM4B",0,-0.35476510693552,0.506,0.909,0
"TMEM88",0,-2.13183392899555,0.138,0.541,0
"OSTC",0,-0.290761588601224,0.337,0.74,0
"PSMB4",0,-0.633451131575753,0.188,0.591,0
"LMAN2",0,-0.812911656860357,0.133,0.535,0
"MPZL1",0,-1.8232991427609,0.06,0.462,0
"RBBP6",0,-0.958882119569635,0.139,0.541,0
"SLC39A7",0,-1.25322217803026,0.099,0.501,0
"SSRP1",0,-1.05233759985352,0.141,0.543,0
"UBE3A",0,-0.489932744911808,0.218,0.62,0
"TARSL2",0,-13.8763128419858,0,0.402,0
"IARS2",0,-0.859520062254495,0.186,0.588,0
"PPA1",0,-0.70591684442555,0.2,0.602,0
"ZFR",0,-0.678361407725538,0.179,0.581,0
"AFF4",0,-0.709810508436116,0.161,0.563,0
"BNIP3L",0,-0.572923583631316,0.226,0.627,0
"FABP5",0,-0.695731951150537,0.211,0.612,0
"MSH6",0,-1.91201205944295,0.087,0.488,0
"SNRPB",0,-0.558536004668542,0.28,0.681,0
"ZMAT2",0,-0.858205477428066,0.152,0.553,0
"ARF3",0,-3.44652916532781,0.022,0.423,0
"PRR13",0,-1.45812340198414,0.082,0.483,0
"SMCHD1",0,-0.491592956714366,0.178,0.579,0
"SPARC",0,-0.504704978770714,0.186,0.587,0
"CPNE1",0,-0.895188673329545,0.145,0.545,0
"DDB1",0,-0.885372015685636,0.161,0.561,0
"NUDT5",0,-0.896230948852561,0.151,0.551,0
"C5orf24",0,-0.849959990705642,0.18,0.58,0
"COPA",0,-0.893260213796996,0.151,0.55,0
"HLTF",0,-1.15656490242528,0.135,0.534,0
"RCN2",0,-0.541802728402222,0.205,0.604,0
"DHX9",0,-0.757244179555655,0.18,0.579,0
"P4HB",0,-0.289217999983245,0.296,0.695,0
"SUPT6H",0,-1.87133511033742,0.076,0.475,0
"TAF10",0,-0.538603555932474,0.203,0.602,0
"ACP1",0,-0.372720988689617,0.24,0.638,0
"OSBPL9",0,-0.445808738907425,0.23,0.628,0
"PCYOX1",0,-2.29262083715156,0.068,0.466,0
"PPIL4",0,-1.14344268395707,0.13,0.528,0
"PRDX6",0,-0.596467403495772,0.505,0.903,0
"ZNF770",0,-1.65076620489935,0.099,0.497,0
"TMEM123",0,-0.655164841379269,0.193,0.591,0
"SMIM10L1",0,-0.921297198290595,0.15,0.547,0
"STAU1",0,-0.513829382741891,0.232,0.629,0
"STX16",0,-3.19225807931135,0.041,0.438,0
"KARS",0,-13.7009952805883,0,0.397,0
"DDX52",0,-1.76951371316637,0.075,0.472,0
"HNRNPH3",0,-0.395642725376754,0.295,0.692,0
"CCT7",0,-0.28806660041122,0.291,0.687,0
"DRAP1",0,-0.292974692521337,0.288,0.684,0
"CCDC47",0,-1.64460261504826,0.095,0.491,0
"EIF2AK1",0,-1.1882761174825,0.123,0.519,0
"PARK7",0,-0.276543127103257,0.47,0.866,0
"RBMX",0,-0.463423000954806,0.389,0.785,0
"TMEM98",0,-1.09329849215596,0.165,0.561,0
"HDGFL3",0,-0.710980189701621,0.176,0.572,0
"TDG",0,-1.62512174957636,0.083,0.479,0
"FAM136A",0,-0.750919522890228,0.171,0.567,0
"PTPRA",0,-0.627114003832961,0.167,0.563,0
"ASPH",0,-0.318627002527127,0.278,0.673,0
"CHCHD2",0,3.21084272296919,0.613,0.218,0
"DCP2",0,-1.5686791651863,0.089,0.484,0
"DNMT1",0,-1.26957769555225,0.11,0.505,0
"GTPBP4",0,-1.57591491428875,0.091,0.486,0
"NHP2",0,-0.37465423422938,0.271,0.666,0
"RBM17",0,-0.507537627340448,0.227,0.622,0
"ZCRB1",0,-0.690997183824972,0.171,0.566,0
"ARPP19",0,-0.469223586404166,0.223,0.617,0
"CLINT1",0,-0.992456810484396,0.152,0.546,0
"SFPQ",0,-0.35383733281245,0.332,0.726,0
"DDX6",0,-0.865724620046391,0.157,0.55,0
"HERC2",0,-1.01122274378195,0.135,0.528,0
"MRPL21",0,-0.295491961097952,0.264,0.657,0
"NIFK",0,-1.37070123195193,0.103,0.496,0
"RAB3IP",0,-1.85144382115579,0.11,0.503,0
"RPS19BP1",0,-0.510853156022796,0.21,0.603,0
"TRAPPC1",0,-0.321322308573831,0.262,0.655,0
"NPEPPS",0,-0.673077458615232,0.174,0.567,0
"MAGEF1",0,-0.779761434892716,0.171,0.564,0
"APPL1",0,-0.99639071814042,0.137,0.529,0
"HTATSF1",0,-0.905946085191023,0.162,0.554,0
"JUND",0,0.258511513441457,0.345,0.737,0
"PSMD12",0,-1.346792517862,0.116,0.508,0
"TAOK1",0,-0.814007672897478,0.158,0.55,0
"TRIM28",0,-0.344618199549639,0.238,0.63,0
"HIST1H1E",0,-14.4841266277196,0,0.392,0
"ARMCX3",0,-0.778170304216134,0.214,0.605,0
"CSNK2A2",0,-1.19993115006545,0.122,0.513,0
"GNB1",0,-0.485973467519596,0.22,0.611,0
"MRC2",0,-2.10724972213596,0.029,0.42,0
"EIF1AY",0,-1.01012575887254,0.124,0.514,0
"HIPK2",0,-0.708337581000794,0.168,0.558,0
"LBH",0,-0.606019008140198,0.27,0.66,0
"PPIA",0,-0.79874294580083,0.569,0.959,0
"RNPS1",0,-0.317478987883592,0.25,0.64,0
"IMPAD1",0,-13.6952618969806,0,0.39,0
"IPO5",0,-0.686297946361428,0.201,0.591,0
"DMKN",0,-0.756155691671981,0.163,0.552,0
"FDPS",0,-0.795041008219581,0.207,0.596,0
"ITM2C",0,-0.305771373031265,0.247,0.636,0
"MT-CYB",0,-1.6054949470352,0.605,0.994,0
"FBXW11",0,-0.926604637986903,0.137,0.525,0
"PPIC",0,-0.386904308746386,0.31,0.698,0
"HMGCS1",0,-1.64953765002619,0.125,0.512,0
"UBE2R2",0,-0.403447426723281,0.236,0.623,0
"PXDN",0,-1.11680199834813,0.091,0.477,0
"HEBP2",0,-0.610385761083362,0.189,0.575,0
"TRIP11",0,-1.3423903182951,0.109,0.494,0
"UBE2V2",0,-0.684123687071089,0.171,0.556,0
"SARAF",0,-0.310173699230297,0.31,0.695,0
"ATP1B3",0,-0.908260528013489,0.14,0.524,0
"LSM12",0,-2.98930589866807,0.035,0.419,0
"PAIP1",0,-0.385342840658191,0.229,0.613,0
"CELF1",0,-0.491702244748809,0.189,0.573,0
"IGF2BP3",0,-0.291613257509856,0.201,0.585,0
"MIF",0,-1.81103389218133,0.556,0.94,0
"S100A13",0,-0.293512065869374,0.294,0.677,0
"FLNC",0,-0.618065759495434,0.22,0.603,0
"M6PR",0,-2.07072731255073,0.06,0.443,0
"PLEKHO1",0,-0.727870377561446,0.151,0.534,0
"RIF1",0,-0.975327735240265,0.132,0.515,0
"SUPT5H",0,-1.38572450223464,0.093,0.476,0
"FAM49B",0,-13.6077845196158,0,0.383,0
"HSPA8",0,-0.35541029855912,0.431,0.814,0
"SERPINB6",0,-0.518535404459207,0.198,0.581,0
"ACVR2B",0,-2.393170731374,0.064,0.446,0
"IMMT",0,-0.38466053978377,0.27,0.652,0
"SERINC3",0,-1.67417434749858,0.089,0.471,0
"SETD2",0,-0.697756433327998,0.155,0.537,0
"ATG12",0,-1.07833570954347,0.11,0.491,0
"ATP5IF1",0,-0.418130901415502,0.526,0.907,0
"DFFA",0,-1.54989329396594,0.087,0.468,0
"DSC2",0,-1.98141013879984,0.094,0.475,0
"SEC63",0,-0.861419431921191,0.15,0.531,0
"SRP19",0,-0.774475628143621,0.145,0.526,0
"UBE2V1",0,-0.544296844549822,0.269,0.65,0
"HSD17B12",0,-0.521167305289339,0.182,0.563,0
"TAF15",0,-0.556340935951884,0.194,0.575,0
"CD46",0,-0.926199044011625,0.135,0.515,0
"GRHPR",0,-0.26797103377032,0.265,0.645,0
"PSMA3",0,-0.280999772928131,0.239,0.619,0
"COA4",0,-0.532223803939701,0.202,0.582,0
"IMPDH2",0,-0.377602837082543,0.229,0.608,0
"LLPH",0,-1.46125043428914,0.075,0.454,0
"MAGED1",0,-0.390259580871035,0.225,0.604,0
"PAFAH1B2",0,-1.07324350810508,0.121,0.5,0
"PGK1",0,-0.338080227472419,0.496,0.875,0
"SPECC1",0,-3.04077487767646,0.034,0.413,0
"ORMDL1",0,-0.862864747467463,0.136,0.514,0
"PSMD9",0,-3.54226876917234,0.014,0.392,0
"SLC38A2",0,-0.509053231625137,0.159,0.537,0
"STAG2",0,-0.76755911953197,0.16,0.538,0
"ZFP91",0,-7.92264530450547,0.001,0.379,0
"ARID4B",0,-0.341196652997123,0.186,0.564,0
"SYNE2",0,-0.757655593738089,0.203,0.581,0
"LARP1",0,-0.590578532990529,0.177,0.554,0
"SREK1",0,-0.600445625902622,0.172,0.549,0
"WDR45B",0,-0.757316659481202,0.175,0.552,0
"BCAT1",0,-3.00794775946087,0.021,0.398,0
"CCDC25",0,-1.73932461184288,0.062,0.439,0
"DNAJC21",0,-0.559987026961404,0.214,0.591,0
"GNL3",0,-1.50461484774321,0.096,0.473,0
"JUP",0,-0.876080175287095,0.153,0.53,0
"PTPA",0,-4.78830350000721,0.01,0.387,0
"CASC4",0,-13.6239677702027,0,0.377,0
"SERP1",0,-0.513251047870127,0.198,0.575,0
"ABI2",0,-0.270441050579964,0.239,0.615,0
"BCAP31",0,-0.785279945787093,0.142,0.518,0
"CD63",0,-0.300422785005042,0.541,0.917,0
"PRMT2",0,-0.317412894923941,0.208,0.584,0
"TMPO",0,-0.961937749562008,0.156,0.532,0
"AL627171.2",0,-7.22068566485316,0.003,0.379,0
"MARCKS",0,-1.29499668180975,0.177,0.552,0
"TSPAN3",0,-0.620689082522782,0.175,0.55,0
"ATP2B4",0,-0.624585344318143,0.168,0.543,0
"GSTP1",0,-0.79114258861536,0.552,0.927,0
"HECTD1",0,-0.6999494522873,0.161,0.536,0
"HMGB1",0,-0.931067914812428,0.586,0.961,0
"RPAIN",0,-0.27966258193251,0.244,0.619,0
"SCOC",0,-0.393065526394293,0.224,0.599,0
"SLC25A36",0,-0.281628422643112,0.218,0.593,0
"BNIP2",0,-2.1955541921373,0.068,0.442,0
"POLR2J3",0,-4.69528721557245,0.006,0.38,0
"PTPN13",0,-2.27055521132462,0.062,0.436,0
"RAB34",0,-0.719350495663883,0.142,0.516,0
"RAB5C",0,-5.67324637773706,0.003,0.377,0
"RPL26L1",0,-0.683393354087819,0.157,0.531,0
"SAFB",0,-0.799685113280149,0.158,0.532,0
"URI1",0,-0.668935511310919,0.162,0.536,0
"AIMP1",0,-0.668707735866216,0.172,0.545,0
"PBX3",0,-0.788919212517938,0.175,0.548,0
"CEP350",0,-0.8158037784942,0.144,0.517,0
"DNTTIP2",0,-1.91411729842596,0.065,0.438,0
"NSD1",0,-0.762283508605996,0.158,0.531,0
"PGRMC2",0,-0.856718924672286,0.152,0.525,0
"PSENEN",0,-1.49033419629891,0.071,0.444,0
"USP9X",0,-0.751896208260945,0.158,0.531,0
"NEMF",0,-0.664447749507144,0.142,0.514,0
"N4BP2L2",0,0.309806688162862,0.307,0.678,0
"CLDN6",0,-1.66293924575365,0.074,0.445,0
"DDX50",0,-0.778476737044966,0.136,0.507,0
"GADD45A",0,-0.831375127072748,0.168,0.539,0
"IGDCC3",0,-4.71926140753484,0.01,0.381,0
"PABPC1",0,-0.30027425334426,0.492,0.863,0
"SNX5",0,-0.900861060600064,0.127,0.498,0
"ZMYND8",0,-0.949128376558546,0.132,0.503,0
"HNRNPUL1",0,-0.579224520380292,0.192,0.562,0
"CACYBP",0,-0.286788436111719,0.245,0.615,0
"CCAR1",0,-0.630827756862861,0.164,0.534,0
"FAM32A",0,-0.549312878779039,0.147,0.517,0
"KIFAP3",0,-0.969020265323515,0.135,0.505,0
"RDH11",0,-4.25976019670959,0.017,0.387,0
"SDHD",0,-3.73800619877297,0.018,0.388,0
"SPTSSA",0,-7.86221218197462,0.001,0.371,0
"ZNF106",0,-0.435282639800451,0.212,0.582,0
"PHF20L1",0,-0.610555942500227,0.182,0.551,0
"PGP",0,-0.679081791816118,0.158,0.527,0
"SRP54",0,-0.709657869749411,0.16,0.529,0
"SYNJ2BP",0,-4.48822058399935,0.01,0.379,0
"CPNE3",0,-0.694861228594706,0.179,0.547,0
"CCND1",0,-1.13213925099333,0.129,0.497,0
"DCTN1",0,-1.28297658297666,0.092,0.46,0
"GOLGA2",0,-1.25595050134973,0.109,0.477,0
"KCTD12",0,-1.78018846855106,0.05,0.418,0
"NCBP2",0,-0.692498383687654,0.138,0.506,0
"NUB1",0,-1.55343029659096,0.082,0.45,0
"RAB14",0,-0.744983616826819,0.147,0.515,0
"SUCO",0,-1.00761242895298,0.124,0.492,0
"MMP24OS",0,-3.41995417228301,0.018,0.385,0
"WDR43",0,-1.66550355818166,0.083,0.45,0
"ZC3H14",0,-0.978979392570725,0.13,0.497,0
"NDUFS1",0,-0.737407246287223,0.19,0.556,0
"PBX1",0,0.293445874948524,0.312,0.678,0
"SETD5",0,-0.263322276019497,0.189,0.555,0
"NAP1L1",0,-1.04561220236751,0.604,0.97,0
"WASL",0,-0.839693956698862,0.153,0.519,0
"ATP6AP2",0,-1.07788117089027,0.095,0.46,0
"MPHOSPH10",0,-1.98892726748436,0.056,0.421,0
"ACTR3",0,-0.457090188010334,0.216,0.58,0
"CCDC80",0,-2.92713291809711,0.067,0.431,0
"NEXN",0,-0.675204032774073,0.386,0.75,0
"SYAP1",0,-1.21724392727217,0.106,0.47,0
"TECR",0,-0.803572333549572,0.134,0.498,0
"TMEM147",0,-0.293666786121095,0.199,0.563,0
"FAM210B",0,-1.12550396270316,0.103,0.466,0
"C16orf87",0,-0.96325079853174,0.141,0.504,0
"CEP170",0,-0.721360163669578,0.16,0.523,0
"HSPB2",0,3.50051388658488,0.516,0.153,0
"MYH9",0,-0.657224896089274,0.169,0.532,0
"TNPO1",0,-0.725895954389726,0.156,0.519,0
"SLC9A3R1",0,-4.91091149282232,0.008,0.371,0
"CHCHD1",0,-0.472499969646308,0.189,0.551,0
"SREK1IP1",0,-1.00849691541905,0.103,0.465,0
"BUD31",0,-0.304783541292297,0.223,0.585,0
"RAD23B",0,-0.302517373069672,0.263,0.625,0
"SRPK1",0,-1.471047864068,0.092,0.454,0
"TMEM245",0,-0.716460160534331,0.162,0.524,0
"ZFAND5",0,-0.250065020204666,0.248,0.61,0
"KPNA6",0,-2.9432586488731,0.036,0.397,0
"CHD3",0,-1.70926263290479,0.061,0.422,0
"DHX40",0,-1.82337128092286,0.071,0.432,0
"FBXO9",0,-1.10943042283155,0.113,0.474,0
"GTF3C1",0,-1.44423010648563,0.093,0.454,0
"NRBP1",0,-0.703375351733848,0.139,0.5,0
"RERE",0,0.498594445353026,0.281,0.642,0
"SPART",0,-1.6793284915195,0.074,0.435,0
"STARD4-AS1",0,-1.7892528909669,0.077,0.438,0
"TCERG1",0,-0.679952821477989,0.144,0.505,0
"ACAA2",0,-0.477670293499752,0.2,0.56,0
"MRPS18C",0,-0.494151974108255,0.18,0.54,0
"AAK1",0,-0.595113596239563,0.151,0.511,0
"ADAM10",0,-0.585115168756506,0.152,0.512,0
"ATP6V1D",0,-0.432404775024321,0.219,0.579,0
"CAPNS1",0,-0.291571912441768,0.247,0.607,0
"IWS1",0,-1.21153034445,0.11,0.47,0
"NFE2L1",0,-0.972720812830081,0.137,0.497,0
"ZNF511",0,-2.53578205371146,0.029,0.389,0
"DBN1",0,-0.9060323709336,0.112,0.471,0
"PDCD6",0,-0.581189918297694,0.159,0.518,0
"RAP1B",0,-0.933999475134323,0.126,0.485,0
"TP53BP1",0,-0.979463894306277,0.133,0.492,0
"CDC42BPB",0,-1.39170107168521,0.102,0.46,0
"PITPNB",0,-0.277789437843763,0.2,0.558,0
"STIP1",0,-0.51997071075916,0.203,0.561,0
"ECI2",0,-0.368395641319006,0.211,0.569,0
"GRB2",0,-0.745535181793142,0.155,0.513,0
"HNRNPL",0,-1.38886540615885,0.097,0.455,0
"MAP9",0,-1.6539420687145,0.078,0.436,0
"RUVBL1",0,-0.80308231011164,0.14,0.498,0
"TMF1",0,-1.24178727811116,0.113,0.471,0
"CYP51A1",0,-1.76862707820583,0.103,0.46,0
"GGCT",0,-0.407785307903445,0.185,0.542,0
"SCRN1",0,-2.20381310600338,0.048,0.405,0
"CTCF",0,-1.28950924644852,0.096,0.453,0
"TAF11",0,-0.684062507868572,0.137,0.494,0
"TMEM208",0,-1.40689742314212,0.071,0.428,0
"BAX",0,-0.676092442941017,0.153,0.509,0
"FAM204A",0,-0.739848210629515,0.143,0.499,0
"PPP2R3B",0,-9.96852661140299,0,0.356,0
"FKBP10",0,-0.643982704904154,0.104,0.459,0
"SUPT4H1",0,-0.335811286875839,0.188,0.543,0
"CISD2",0,-0.76376059903122,0.134,0.489,0
"EIF3B",0,-0.644304301237131,0.169,0.524,0
"H2AZ2",0,15.9599206347871,0.355,0,0
"NME1",0,-0.346502949777052,0.232,0.587,0
"SFXN1",0,-0.731246428020392,0.145,0.5,0
"PSMA5",0,-0.361775223977112,0.205,0.559,0
"NUDT4",0,-0.966439470888173,0.2,0.554,0
"PBRM1",0,-0.343106909450584,0.186,0.54,0
"SH3BGRL",0,-0.266449973319832,0.186,0.54,0
"GGNBP2",0,-0.703340438917875,0.142,0.496,0
"MRPS5",0,-0.34126498746831,0.213,0.567,0
"PBDC1",0,-1.43083042465576,0.079,0.433,0
"SNRPA1",0,-0.709482669120304,0.148,0.502,0
"EPB41L3",0,-0.416957094838633,0.175,0.528,0
"MRPL40",0,-0.378351068218714,0.189,0.542,0
"DCAF7",0,-0.725516347444904,0.149,0.502,0
"DCUN1D5",0,-0.579818860573574,0.162,0.515,0
"GUCY1A1",0,-0.784008368391377,0.156,0.509,0
"SEPTIN11",0,-1.48562005246108,0.123,0.476,0
"ZNF503",0,-10.4725240671961,0,0.353,0
"AIDA",0,-2.4010550044647,0.038,0.39,0
"CGGBP1",0,-0.393672627230588,0.173,0.525,0
"EEA1",0,-0.93256965171468,0.126,0.478,0
"ELP5",0,-0.423000411107942,0.157,0.509,0
"GPX8",0,-1.20791030152642,0.085,0.437,0
"TMEM160",0,-0.54624770398543,0.164,0.516,0
"CEP57",0,-0.389922169097116,0.202,0.553,0
"GFPT1",0,-1.07397462142776,0.106,0.457,0
"KIAA1143",0,-1.44372859183608,0.077,0.428,0
"N4BP2",0,-1.49024168521525,0.098,0.449,0
"TMEM97",0,-1.60257884497418,0.067,0.418,0
"ADSS",0,-13.5229032255383,0,0.351,0
"EIF4EBP2",0,-0.91122714450759,0.118,0.468,0
