"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MARCHF7",0,15.1539146824255,0.304,0,0
"MCM7",0,-3.59363872860028,0.015,0.319,0
"MRPL38",0,-3.48074933440593,0.021,0.325,0
"ORC6",0,-3.14262456147915,0.024,0.328,0
"PLRG1",0,-2.02801223541658,0.041,0.345,0
"SUZ12",0,-0.336813490343295,0.191,0.495,0
"UBFD1",0,-1.29747972265301,0.071,0.375,0
"VTA1",0,-1.13973950572509,0.08,0.384,0
"SCAPER",0,3.46421353305851,0.573,0.269,0
"ADI1",0,-1.04034205678841,0.091,0.394,0
"HIF1A-AS3",0,4.11798995577176,0.392,0.089,0
"ART3",0,6.08448210483302,0.324,0.021,0
"DYNLL2",0,-1.92922434856875,0.045,0.348,0
"KDR",0,-7.53618410469059,0.001,0.304,0
"MIR133A1HG",0,3.87650965381207,0.483,0.18,0
"POLDIP2",0,-1.38526227425301,0.054,0.357,0
"PRPF38A",0,-1.88297960803848,0.046,0.349,0
"RPA2",0,-2.39478817880182,0.027,0.33,0
"SHISA5",0,-3.2868733400001,0.013,0.316,0
"TYW3",0,-1.32255219880809,0.076,0.379,0
"CAVIN1",0,-1.65843874152206,0.075,0.377,0
"LIN28A",0,-8.13936394050049,0.001,0.303,0
"PMM1",0,-2.24592242008727,0.027,0.329,0
"TSPYL4",0,-2.89399247240242,0.023,0.325,0
"HIST1H2AC",0,-16.1952846083028,0,0.302,0
"RNF167",0,-1.72403798790827,0.042,0.343,0
"SGCB",0,-0.973071032055861,0.091,0.392,0
"SRPRA",0,-1.88956936967555,0.042,0.343,0
"BLOC1S4",0,-2.79897912847159,0.018,0.319,0
"DPF3",0,3.32748859404677,0.613,0.312,0
"DVL3",0,-1.07048639956838,0.083,0.384,0
"MSL1",0,-1.42274785105858,0.064,0.365,0
"SERPINE2",0,-7.36144210517485,0.002,0.303,0
"THUMPD1",0,-1.32345184480848,0.067,0.368,0
"FUBP1",0,-0.383278930537466,0.213,0.513,0
"KLHL31",0,3.63967050393595,0.452,0.152,0
"MRPL58",0,-2.14432494688215,0.031,0.331,0
"RAB1B",0,-2.17537500473918,0.03,0.33,0
"SNAP29",0,-1.86744228018756,0.039,0.339,0
"TIAL1",0,-0.538271451486959,0.162,0.462,0
"TNS1",0,3.81293080374822,0.443,0.143,0
"APH1A",0,-2.51290660838119,0.022,0.322,0
"ATP5MJ",0,15.5075234992295,0.3,0,0
"ENSG00000242759",0,15.4132315639117,0.3,0,0
"MFAP2",0,-8.51979627196184,0.001,0.301,0
"PARAIL",0,15.3639603859639,0.3,0,0
"RAP1GAP2",0,6.09419817048555,0.322,0.022,0
"RRP1B",0,-1.45615759014586,0.064,0.364,0
"ACLY",0,-2.41940195554605,0.031,0.33,0
"CDIPT",0,-2.05537659052417,0.033,0.332,0
"CFAP20",0,-2.09039849117642,0.035,0.334,0
"KLHDC2",0,-0.29723436914608,0.168,0.467,0
"MRPL44",0,-2.59206329012162,0.023,0.322,0
"RBMX2",0,-2.5527287483773,0.025,0.324,0
"UNC5B",0,-1.46761611258608,0.083,0.382,0
"ATIC",0,-2.11446530297485,0.039,0.337,0
"CCAR1",0,-0.261466775457538,0.236,0.534,0
"HM13",0,-0.556555526727341,0.149,0.447,0
"TM9SF2",0,-0.495681991904644,0.155,0.453,0
"FREM2",0,-5.39108978547751,0.006,0.304,0
"PDRG1",0,-2.94521405211045,0.017,0.315,0
"PEMT",0,-1.63870452306175,0.053,0.351,0
"PGM3",0,-1.67995915346284,0.061,0.359,0
"SLC38A4-AS1",0,15.6131909299295,0.298,0,0
"TUBB2A",0,-5.57810496885588,0.004,0.302,0
"ZCCHC3",0,-2.91476916199496,0.016,0.314,0
"ZFP91",0,-1.79401959521711,0.081,0.379,0
"FLNA",0,-0.723055852606396,0.204,0.501,0
"KDM6B",0,-2.36849800939069,0.036,0.333,0
"PELP1",0,-1.90069246128423,0.04,0.337,0
"GPC3",0,-4.04965406381163,0.016,0.313,0
"LAMP1",0,-1.14894178353539,0.074,0.371,0
"MRPS30",0,-1.63017048409326,0.059,0.356,0
"PAF1",0,-3.53949151195461,0.012,0.309,0
"POP7",0,-3.51821062705843,0.01,0.307,0
"PYCR1",0,-4.34532458238294,0.006,0.303,0
"TDG",0,-0.282906603457153,0.182,0.479,0
"TPGS1",0,-2.4260918976456,0.026,0.323,0
"SPG21",0,-1.75387020306667,0.044,0.34,0
"LAMA1",0,-4.0790397286848,0.009,0.305,0
"FAM234A",0,-0.9992642074108,0.097,0.392,0
"IMP4",0,-1.83369685533867,0.031,0.326,0
"LMOD1",0,-2.37645159998637,0.038,0.333,0
"MAPK6",0,-0.549170195867676,0.145,0.44,0
"RBM22",0,-2.16948095768527,0.037,0.332,0
"UBE2A",0,-1.1344186385303,0.091,0.386,0
"ANAPC15",0,-2.38725633295381,0.022,0.317,0
"DGCR6L",0,-2.80304392117873,0.018,0.313,0
"DLC1",0,3.51252420406066,0.594,0.299,0
"DPM2",0,-2.69532859872938,0.019,0.314,0
"ENSG00000261191",0,15.9571207064519,0.295,0,0
"GANAB",0,-1.35680153941156,0.071,0.366,0
"PPP1R13B",0,3.24888235050579,0.605,0.31,0
"RAB11A",0,0.352475092062882,0.327,0.622,0
"TPD52L2",0,-1.54845214407676,0.054,0.349,0
"JPT2",0,-2.1858906182432,0.039,0.333,0
"PSMD11",0,-0.54276354373904,0.153,0.447,0
"RO60",0,-0.74828776645599,0.154,0.448,0
"SCP2",0,-0.319553113410458,0.238,0.532,0
"ENSG00000265399",0,15.549951115341,0.294,0,0
"EPB41L2",0,-3.47876899650622,0.019,0.313,0
"GSTZ1",0,-3.18609925695589,0.014,0.308,0
"MCM4",0,-3.53054858159255,0.017,0.311,0
"TGIF2",0,-3.3463843410385,0.025,0.319,0
"TSN",0,-1.50488265564512,0.05,0.344,0
"NEAT1",0,3.99615765360005,0.95,0.656,0
"ADHFE1",0,4.77884142060149,0.337,0.044,0
"ARL14EP",0,-0.97523769446898,0.1,0.393,0
"CTR9",0,-0.696152594782025,0.108,0.401,0
"GPD1L",0,5.20212513770578,0.328,0.035,0
"INSR",0,3.32342379654447,0.554,0.261,0
"PPP1R9A",0,3.32878451059012,0.524,0.231,0
"TXLNB",0,3.63964956778263,0.401,0.108,0
"UPF3B",0,-0.67980598934748,0.107,0.4,0
"ARPC1B",0,-4.37512282814787,0.008,0.301,0
"CAPN2",0,-1.65296636615956,0.061,0.354,0
"CLPTM1L",0,-2.72247173230585,0.023,0.316,0
"CMTM3",0,-5.99074676888837,0.002,0.295,0
"CPSF2",0,-1.27996829377426,0.076,0.369,0
"MOAP1",0,-2.27043911178662,0.028,0.321,0
"NTN1",0,7.67953487090157,0.305,0.012,0
"SLC39A1",0,-2.81242629782487,0.018,0.311,0
"SMAD7",0,-1.78851169259786,0.054,0.347,0
"TMEM126A",0,-1.42830166085829,0.053,0.346,0
"AK4",0,-0.590838124332785,0.172,0.464,0
"ELOA",0,-1.62158711675217,0.05,0.342,0
"FAM120AOS",0,-1.08034511228021,0.094,0.386,0
"NCBP2AS2",0,-1.98810979055245,0.032,0.324,0
"PDCD10",0,-0.55281188810758,0.154,0.446,0
"ADAR",0,-0.67890336788523,0.129,0.421,0
"APEH",0,-2.91233048094661,0.016,0.308,0
"CHORDC1",0,-1.06508872939385,0.117,0.409,0
"EGFL7",0,-3.72435755309492,0.005,0.297,0
"MANBAL",0,-2.43329628539176,0.028,0.32,0
"MRPS18A",0,-2.41384631455472,0.027,0.319,0
"MRPS22",0,-1.45652936838849,0.056,0.348,0
"OBSL1",0,-0.296841355984258,0.188,0.48,0
"PDCD11",0,-1.68112194573858,0.058,0.35,0
"PPP1R16A",0,-0.730326584237491,0.138,0.43,0
"TOP2A",0,-7.97451947939445,0.002,0.294,0
"CPEB4",0,3.28998567533767,0.669,0.378,0
"IRF2BP2",0,-0.669875639682748,0.156,0.447,0
"LBR",0,-2.39410662036811,0.044,0.335,0
"LEO1",0,-2.21207868012192,0.033,0.324,0
"RNF20",0,-1.89657621939948,0.044,0.335,0
"EPHB3",0,-6.60398245977271,0.002,0.293,0
"ITGAE",0,-1.41269306325328,0.054,0.345,0
"TRIP6",0,-2.44345509970672,0.023,0.314,0
"CLASP1",0,3.53144177869565,0.511,0.221,0
"EMC8",0,-1.66324321044191,0.045,0.335,0
"GYG1",0,-1.58754706548825,0.09,0.38,0
"NPPB",0,-1.76595739285156,0.115,0.405,0
"TMEM106C",0,-1.70761997796297,0.053,0.343,0
"TRIM54",0,3.47908405216521,0.453,0.163,0
"YPEL3",0,-1.93189643466488,0.043,0.333,0
"ATXN1",0,3.30668981434651,0.591,0.301,0
"GAR1",0,-2.77394478578226,0.019,0.309,0
"NUDT1",0,-5.01817023836336,0.004,0.294,0
"PDXK",0,-0.780830084563983,0.12,0.41,0
"PHF23",0,-3.59745663824134,0.009,0.299,0
"DLD",0,-0.442467332732695,0.173,0.462,0
"ECHDC1",0,-0.431235019248503,0.161,0.45,0
"SSX2IP",0,-2.18415464723518,0.039,0.328,0
"CLU",0,-3.99888123252487,0.013,0.302,0
"ELL2",0,3.83595620629319,0.47,0.181,0
"ENSG00000249806",0,15.557008575752,0.289,0,0
"UBR3",0,3.25874348665899,0.61,0.321,0
"ZNF358",0,-2.76427574854774,0.027,0.316,0
"ASH2L",0,-0.889182055471057,0.096,0.384,0
"BORCS7",0,-2.73149883556548,0.035,0.323,0
"EMD",0,-1.40422024176502,0.051,0.339,0
"EXOG",0,3.97799899356193,0.43,0.142,0
"KIAA1191",0,-1.61063127935981,0.054,0.342,0
"SCAMP1",0,-0.978518493632939,0.104,0.392,0
"CSNK1D",0,-0.622140823195764,0.126,0.414,0
"DPYSL2",0,-0.817589008316237,0.14,0.428,0
"EID2",0,-3.06544005475347,0.015,0.303,0
"EMC9",0,-2.72005401384653,0.017,0.305,0
"GHR",0,4.74182265130311,0.359,0.071,0
"MED19",0,-2.21468865090796,0.027,0.315,0
"NFU1",0,-0.547685888925867,0.128,0.416,0
"NPPA",0,0.573577093189152,0.193,0.481,0
"TP53I3",0,-3.41456637064475,0.013,0.301,0
"GOLIM4",0,-0.324707908975993,0.257,0.544,0
"PARD6B",0,-0.999330510713821,0.088,0.375,0
"PSMC2",0,-0.732244263009651,0.103,0.39,0
"STK33",0,3.69477035752528,0.463,0.176,0
"ALYREF",0,-3.99729094128278,0.008,0.295,0
"BRD10",0,15.1697774934062,0.287,0,0
"FEM1B",0,-1.3574022451035,0.077,0.364,0
"HOMER3",0,-5.1524626874282,0.005,0.292,0
"NARF",0,-0.507861374167233,0.139,0.426,0
"NKAPD1",0,-2.45922824462504,0.026,0.313,0
"NQO2",0,-0.724685840172121,0.124,0.411,0
"PWP1",0,-1.29422400451703,0.066,0.353,0
"RPP25L",0,-2.26553760913564,0.026,0.313,0
"UCHL1",0,-5.34416335629758,0.005,0.292,0
"MAGI2-AS3",0,-16.1180805101515,0,0.287,0
"H19",0,-17.7693227930001,0,0.287,0
"MTRNR2L1",0,-16.1204792738615,0,0.287,0
"BAZ2A",0,-0.810490326589127,0.107,0.393,0
"BMS1",0,-0.736434590730829,0.118,0.404,0
"ENTPD4",0,-1.15300741731912,0.095,0.381,0
"ETFDH",0,3.61617124662954,0.454,0.168,0
"HMGCR",0,-2.03141888186087,0.041,0.327,0
"KLHL7",0,3.59250019709348,0.524,0.238,0
"PLIN5",0,4.93188482912352,0.324,0.038,0
"SMARCC2",0,-0.693329964759381,0.087,0.373,0
"SYPL1",0,-0.765852068871459,0.103,0.389,0
"ANKLE2",0,-1.14366584268662,0.083,0.369,0
"DPH6-DT",0,7.73614959113277,0.293,0.007,0
"HDAC1",0,-1.09559979787987,0.079,0.365,0
"ORMDL2",0,-3.65941158490027,0.01,0.296,0
"OXLD1",0,-2.07098556963645,0.027,0.313,0
"SPDL1",0,-3.53987427089837,0.015,0.301,0
"DNAJB9",0,-1.70764942829433,0.049,0.334,0
"MED29",0,-1.76422153315307,0.036,0.321,0
"NAA50",0,-0.550625468905487,0.145,0.43,0
"NOC2L",0,-1.2980023676809,0.057,0.342,0
"NRBF2",0,-2.02981710689609,0.033,0.318,0
"RIT1",0,-2.29803219229341,0.031,0.316,0
"ZNF326",0,-0.431844417186783,0.18,0.465,0
"COMMD2",0,-0.897005755034703,0.08,0.365,0
"EVA1B",0,-6.89844044756742,0.001,0.286,0
"GRINA",0,-2.12975847175035,0.028,0.313,0
"HYAL2",0,-4.38813059272093,0.006,0.291,0
"RPL39L",0,-4.84022249854156,0.005,0.29,0
"SMIM15",0,-3.12137020823679,0.014,0.299,0
"TSSC4",0,-2.52247637861652,0.021,0.306,0
"TUBG1",0,-2.6145675325017,0.02,0.305,0
"TMEM8A",0,-15.3871640622386,0,0.285,0
"AMD1",0,-0.429342585683541,0.169,0.453,0
"CLPX",0,-0.693898231018273,0.118,0.402,0
"GTF3C1",0,-0.484697087323385,0.17,0.454,0
"MDM2",0,-1.02517816319573,0.109,0.393,0
"NMRK2",0,4.29214780079445,0.379,0.095,0
"NTN4",0,5.38655449117512,0.316,0.032,0
"ODF2L",0,-0.955925081303241,0.098,0.382,0
"SELENOF",0,-0.471954985269664,0.143,0.427,0
"SLC35B1",0,-1.21780499064802,0.057,0.341,0
"SMTNL2",0,-2.25743959028246,0.038,0.322,0
"SYNDIG1",0,4.8478060344856,0.337,0.053,0
"TIMM50",0,-1.46318711182349,0.048,0.332,0
"TSPAN5",0,-1.12653725754053,0.058,0.342,0
"AGTRAP",0,-3.71940571206503,0.011,0.295,0
"ARL4C",0,-5.22943899524148,0.005,0.289,0
"FNDC3B",0,3.40923734450526,0.655,0.372,0
"LSM6",0,-2.19129570005486,0.032,0.315,0
"MRPL10",0,-1.94079242101591,0.037,0.32,0
"SLC16A12",0,-2.0387422712606,0.05,0.333,0
"SLC25A12",0,3.32145995849279,0.504,0.221,0
